,date,id,meancircumplex.arousal,meancircumplex.valence,countappCat.builtin,countappCat.communication,countappCat.entertainment,countappCat.finance,countappCat.game,countappCat.office,countappCat.other,countappCat.social,countappCat.travel,countappCat.unknown,countappCat.utilities,countappCat.weather,countcall,countcircumplex.arousal,countcircumplex.valence,countmood,countscreen,countsms,sumactivity,sumappCat.builtin,sumappCat.communication,sumappCat.entertainment,sumappCat.finance,sumappCat.game,sumappCat.office,sumappCat.other,sumappCat.social,sumappCat.travel,sumappCat.unknown,sumappCat.utilities,sumappCat.weather,sumcall,Target,bin,handmatige_bin
1803,2014-04-01,AS14.32,0.30000000000000004,0.8333333333333334,0.05022321428571428,0.17096336499321574,0.29918032786885246,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.1833550065019506,0.0,0.0,0.09024769608091675,0.1760840131762104,0.18938034277892368,0.0,0.0,0.023201644480958766,0.11391909804778537,0.0010268515100452806,0.0,0.0,0.0,0.0,0.1568627450980392,7.0,1.0,1
1481,2014-05-10,AS14.27,0.84,0.3333333333333333,0.5904017857142857,0.23202170963364993,0.0,0.0,0.13541666666666666,0.0,0.10526315789473684,0.16129032258064518,0.0,0.0,0.0,0.16666666666666666,0.0980392156862745,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.47204161248374515,0.1875,0.24840493454261114,0.40068317942170895,0.27960078447250075,0.0,0.0,0.04234832689714314,0.0,0.020007761111307393,0.07079955308825957,0.019468734074033916,0.0,0.0,0.29264901248782216,0.0980392156862745,7.0,1.0,1
1478,2014-05-07,AS14.27,0.6900000000000001,0.5777777777777778,0.47209821428571425,0.18588873812754408,0.0,0.0,0.03125,0.0,0.07017543859649122,0.11290322580645161,0.0,0.0,0.0,0.0,0.058823529411764705,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.3511053315994799,0.1875,0.32554060200992163,0.35933457917748957,0.29697440244039963,0.0,0.0,0.02799338134123899,0.0,0.010642958201806635,0.04675329940197747,0.0,0.0,0.0,0.0,0.058823529411764705,7.0,1.0,1
1024,2014-04-13,AS14.19,0.5000000000000001,0.6444444444444444,0.20982142857142855,0.2021709633649932,0.0,0.0,0.0,0.0,0.10526315789473684,0.07741935483870968,0.0,0.0,0.0,0.0,0.29411764705882354,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.2418725617685306,0.0,0.26617471579303925,0.15795708108688375,0.12774377115552377,0.0,0.0,0.0,0.0,0.01998202644099251,0.018931788631533105,0.0,0.0,0.0,0.0,0.29411764705882354,7.0,1.0,1
1452,2014-04-11,AS14.27,0.6600000000000001,0.39999999999999997,0.44531249999999994,0.17367706919945725,0.0,0.0,0.11458333333333334,0.0,0.12280701754385966,0.15806451612903225,0.057692307692307696,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.2912873862158648,0.1875,0.2955479567943455,0.2652286259156071,0.1987239455324789,0.0,0.0,0.0591839559331278,0.0,0.05269137398567961,0.08073625612623356,0.10620111118980068,0.0,1.5347874933236756e-06,0.0,0.0,7.0,1.0,1
1759,2014-05-14,AS14.31,0.9000000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
1065,2014-03-20,AS14.20,0.30000000000000004,0.6666666666666666,0.020089285714285712,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015604681404421327,0.0,0.0,0.0732574315095302,0.0,0.012642695832884063,0.0,0.025835832429630064,0.0,0.0,0.003920598572228332,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
1527,2014-04-22,AS14.28,0.46,0.6666666666666666,0.5580357142857142,0.15332428765264586,0.004098360655737705,0.0,0.04166666666666667,0.0,0.10526315789473684,0.33225806451612905,0.10576923076923077,0.0,0.2923976608187135,0.1111111111111111,0.0,0.7692307692307692,0.6153846153846154,0.8461538461538463,0.3680104031209363,0.0,0.23580487261755045,0.3772535502486744,0.14887820913527153,0.04182024047101657,0.0,0.04467691451701025,0.0,0.018515004839426568,0.1575612344015133,0.12342059547664375,0.020122805701243786,0.2700430456732294,0.2413485667050453,0.0,7.0,1.0,1
1755,2014-05-10,AS14.31,0.8666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
1741,2014-04-25,AS14.31,0.805,0.6388888888888888,0.5546874999999999,0.3514246947082768,0.07923497267759562,0.13125,0.0,0.04745166959578208,0.16666666666666666,0.016129032258064516,0.04807692307692308,0.0,0.06432748538011697,0.0,0.196078431372549,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.576072821846554,0.0,0.4676895208072019,0.6150933589579607,0.34865236310932257,0.08361008673212017,0.17593942666942136,0.0,0.17795341373965998,0.04402315189809187,0.003435780693647515,0.1358860704123844,0.0,0.15093458326426787,0.0,0.196078431372549,7.0,1.0,1
1080,2014-04-04,AS14.20,0.7083333333333334,0.4537037037037037,0.07254464285714286,0.14043419267299864,0.012295081967213115,0.2625,0.0,0.0,0.01754385964912281,0.06290322580645162,0.019230769230769232,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.10533159947984395,0.0,0.033649871594647676,0.09649470954115744,0.08011421404073973,0.04417663879102397,0.09468188862336772,0.22639869772759078,0.0,0.008571680725502524,0.04848386536824527,0.06422113260263089,0.0,0.0,0.0,0.0,7.0,1.0,1
1079,2014-04-03,AS14.20,0.6333333333333334,0.39814814814814814,0.04575892857142857,0.11804613297150611,0.012295081967213115,0.0,0.0,0.0,0.0,0.08709677419354839,0.019230769230769232,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.04031209362808843,0.1875,0.03004821190611442,0.06826153264271974,0.07759091448869213,0.04417663879102397,0.0,0.3949936403190084,0.0,0.004682183364323985,0.0663924521697502,0.06422113260263089,0.0,0.0,0.0,0.0,7.0,1.0,1
1533,2014-04-28,AS14.28,0.575,0.6111111111111112,0.38616071428571425,0.11261872455902308,0.027322404371584702,0.11249999999999999,0.03125,0.0,0.07894736842105263,0.1903225806451613,0.025641025641025644,0.0,0.11403508771929824,0.6666666666666666,0.0,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.21586475942782837,0.0,0.11908849853499708,0.2933160534324841,0.10204645031879482,0.07063564557202202,0.03159202259960826,0.022554087707598383,0.01713968965278868,0.015791636988194475,0.10687714539772122,0.09036644823358034,0.014631159344874904,0.09281473887125588,0.805700705576713,0.0,7.0,1.0,1
1744,2014-04-28,AS14.31,0.8133333333333335,0.6666666666666666,0.703125,0.3147896879240163,0.056010928961748634,0.01875,0.0,0.019332161687170477,0.4385964912280702,0.03870967741935484,0.1346153846153846,0.0,0.12280701754385964,0.0,0.3137254901960784,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.5396618985695709,0.03125,0.6318570050771063,0.7827443788261812,0.2508714437415515,0.09700227388551405,0.1200720852499715,0.0,0.029129711545108485,0.1934014269801993,0.010713130349922054,0.12649608611790386,0.00148025161373081,0.1338672347426775,0.0,0.3137254901960784,7.0,1.0,1
1745,2014-04-29,AS14.31,0.8133333333333335,0.6666666666666666,0.4743303571428571,0.2537313432835821,0.07240437158469946,0.1875,0.0,0.0210896309314587,0.5,0.02903225806451613,0.0,0.0,0.1111111111111111,0.0,0.03921568627450981,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.44603381014304294,0.09375,0.2980115130324429,0.39913260096844866,0.1957899008678753,0.1269511338834054,0.14471139385603907,0.0,0.03299703776534383,0.22135320456983776,0.013226749201092063,0.0,0.0,0.14033636402703678,0.0,0.03921568627450981,7.0,1.0,1
1075,2014-03-30,AS14.20,0.8500000000000001,0.5555555555555555,0.022321428571428572,0.02849389416553596,0.0,0.0,0.0,0.0,0.09210526315789473,0.06774193548387097,0.0,0.1,0.0,0.0,0.17647058823529413,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.052015604681404426,0.0625,0.09596098755007886,0.06361098610334324,0.021153318622955223,0.0,0.0,0.20487022005920374,0.0,0.026710188792158522,0.027495145153529545,0.0,0.3964900901075336,0.0,0.0,0.17647058823529413,7.0,1.0,1
1165,2014-04-26,AS14.23,0.53,0.6888888888888888,0.20982142857142855,0.6526458616010855,0.023224043715846996,0.0,0.0,0.11247803163444639,0.15789473684210525,0.10645161290322581,0.038461538461538464,0.05,0.017543859649122806,0.0,0.019607843137254898,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.7126137841352406,0.0,0.8078844893257545,0.29367174849743494,0.5422736507939746,0.055102111590398364,0.0,0.0004143920845994006,0.6585021685449071,0.07132865485750627,0.06540535409742977,0.06629888533859903,0.048017013051030254,0.007703865822738183,0.0,0.019607843137254898,7.0,1.0,1
1746,2014-04-30,AS14.31,0.7533333333333334,0.6222222222222222,0.5491071428571428,0.25508819538670285,0.07240437158469946,0.1875,0.0,0.03690685413005273,0.4473684210526316,0.02903225806451613,0.0,0.0,0.09941520467836258,0.0,0.019607843137254898,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.4889466840052016,0.09375,0.34295189756390787,0.44016509386717856,0.19103843027352943,0.09813134404392071,0.14471139385603907,0.0,0.07065162223914308,0.2653663243083153,0.00991112720339254,0.032176873865654584,0.0,0.2083443326437021,0.0,0.019607843137254898,7.0,1.0,1
1529,2014-04-24,AS14.28,0.5383333333333333,0.6888888888888888,0.7723214285714285,0.2700135685210312,0.006830601092896175,0.1875,0.020833333333333336,0.0,0.10526315789473684,0.44193548387096776,0.09615384615384616,0.0,0.6754385964912281,0.2222222222222222,0.0,0.6923076923076924,0.6923076923076924,0.8461538461538463,0.5617685305591678,0.0,0.294044167621465,0.6880441342442155,0.3417378924959502,0.06407846848259946,0.059532693112914474,0.03048498806946209,0.0,0.01990802108963502,0.21195435283438782,0.12257421934125687,0.006820871644565352,0.6977339630054822,0.4442869935740363,0.0,7.0,1.0,1
1071,2014-03-26,AS14.20,0.545,0.3666666666666667,0.08482142857142856,0.048846675712347354,0.006830601092896175,0.0,0.03125,0.0,0.12280701754385966,0.06774193548387097,0.0,0.125,0.08771929824561403,0.0,0.0,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.12613784135240574,0.0,0.06021862582478601,0.12474203340240571,0.01958593364379719,0.07898329075818705,0.0,0.1640913841704986,0.0,0.029871991097258008,0.030761552619921397,0.0,0.10649727837975861,0.0672444118387368,0.0,0.0,7.0,1.0,1
1747,2014-05-01,AS14.31,0.7533333333333334,0.6444444444444444,0.49330357142857145,0.23066485753052918,0.050546448087431695,0.1875,0.0,0.024604569420035152,0.25438596491228066,0.02903225806451613,0.0,0.0,0.06432748538011697,0.0,0.029411764705882353,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.41482444733420026,0.15625,0.27265721193806064,0.41911809854833726,0.1885281066075471,0.07423820649846145,0.10256366745587686,0.0,0.05346798861774118,0.13155621622415392,0.009635857106717289,0.032176873865654584,0.0,0.1449156583112835,0.0,0.029411764705882353,7.0,1.0,1
1750,2014-05-04,AS14.31,0.88,0.6888888888888888,0.24888392857142855,0.10719131614654002,0.06967213114754098,0.0,0.0,0.005272407732864675,0.17105263157894737,0.06290322580645162,0.019230769230769232,0.0,0.11403508771929824,0.0,0.0,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.18465539661898572,0.0,0.25189372251846404,0.22207634735406315,0.1051187829377012,0.04695456992392276,0.031914013564346685,0.0,0.013974182019001783,0.06314633823993172,0.03390168115772118,0.062166639588184865,0.0,0.10958421072018364,0.0,0.0,7.0,1.0,1
1752,2014-05-07,AS14.31,0.7875000000000001,0.6666666666666666,0.018415178571428572,0.00407055630936228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.007802340702210663,0.0,0.03431864374445997,0.04915154184953936,0.000541160057335871,0.0,0.0,0.0,0.0,0.004368787421590989,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
1753,2014-05-08,AS14.31,0.8250000000000001,0.6666666666666666,0.0234375,0.00407055630936228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.0039011703511053317,0.0,0.05720283034729267,0.0758249269365839,0.000541160057335871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
1740,2014-04-24,AS14.31,0.7050000000000001,0.6388888888888888,0.421875,0.28222523744911804,0.06830601092896176,0.13125,0.0,0.03163444639718805,0.22807017543859648,0.04516129032258065,0.07692307692307693,0.0,0.07017543859649122,0.0,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.4525357607282185,0.1875,0.3844813601285332,0.45682141878701193,0.3161573546338091,0.04893338246897846,0.17593942666942136,0.0,0.12045401572063352,0.0632646886446567,0.010939943925754725,0.13175347750194755,0.0,0.1664814689758056,0.0,0.0,7.0,1.0,1
1218,2014-05-24,AS14.24,0.64,0.5777777777777778,0.24553571428571425,0.12890094979647218,0.020491803278688523,0.0,0.0,0.0,0.10526315789473684,0.048387096774193554,0.0,0.05,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.1443433029908973,0.0625,0.05932044311303608,0.24223731482561872,0.13761688958825835,0.028330592539606642,0.0,0.0,0.0,0.026165326210209228,0.023460788862613994,0.0,0.01568495521246548,0.0,0.0,0.0,7.0,1.0,1
898,2014-05-03,AS14.16,0.9000000000000001,0.6666666666666666,0.10825892857142858,0.036635006784260515,0.012295081967213115,0.0,0.0,0.0,0.0,0.05806451612903226,0.0,0.0,0.0,0.0,0.13725490196078433,0.3461538461538462,0.11538461538461539,0.46153846153846156,0.06892067620286087,0.0625,0.06638592874754648,0.08446004282487733,0.03783491363345002,0.0669145970534956,0.0,0.0,0.0,0.0,0.028117345410292954,0.08581518033574537,0.0,0.0,0.0,0.13725490196078433,7.0,1.0,1
1945,2014-05-30,AS14.33,0.38666666666666666,0.5333333333333333,0.5881696428571428,0.12618724559023067,0.027322404371584702,0.0,0.0,0.03163444639718805,0.21052631578947367,0.3258064516129032,0.25961538461538464,0.05,0.11695906432748539,0.0,0.3137254901960784,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.3328998699609883,0.0,0.40402969041740217,0.5604917888471883,0.1466750421880318,0.10051235669130026,0.0,0.0,0.11390430853908402,0.08719313404811742,0.2638884572440407,0.36511132033288474,0.0029363002906772698,0.06744981756492664,0.0,0.3137254901960784,7.0,1.0,1
277,2014-04-29,AS14.05,0.52,0.6444444444444445,0.05357142857142857,0.3242876526458616,0.20081967213114754,0.0,0.0,0.0,0.1929824561403509,0.0903225806451613,0.0,0.15,0.04678362573099415,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3237971391417426,0.0,0.06433461159148775,0.09735173017057959,0.34395607647987236,0.14771157509173566,0.0,0.0,0.0,0.05849679574275856,0.048090317564553925,0.0,0.08361630600257035,0.02273685352192802,0.0,0.0,7.0,1.0,1
275,2014-04-27,AS14.05,0.34,0.6666666666666666,0.07589285714285714,0.38127544097693356,0.3907103825136612,0.0,0.0,0.0,0.1754385964912281,0.2,0.0,0.1625,0.09941520467836258,0.0,0.08823529411764706,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.4525357607282185,0.0,0.245323779025693,0.10112278737489365,0.32275745160304303,0.2228229424664513,0.0,0.0,0.0,0.06076828023049541,0.06994199058208495,0.0,0.05577760405447597,0.04693277835417574,0.0,0.08823529411764706,7.0,1.0,1
702,2014-03-19,AS14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,7.0,1.0,1
708,2014-03-25,AS14.14,0.41500000000000004,0.3833333333333333,0.8772321428571428,0.40298507462686567,0.05737704918032787,0.3,0.0,0.0,0.34210526315789475,0.27419354838709675,0.34615384615384615,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7113133940182056,0.0,0.20864863857371707,0.8640297362025353,0.5724986810886592,0.11639014247011852,0.5950159701579283,0.0,0.0,0.2505872084730748,0.0973873877895351,0.5824213439536526,0.0,0.0,0.0,0.0,7.0,1.0,1
715,2014-04-01,AS14.14,0.47500000000000003,0.5722222222222223,0.18861607142857142,0.06241519674355495,0.0,0.0,0.0,0.0,0.09649122807017545,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.16254876462938883,0.0625,0.0932590787306774,0.28936381999856253,0.05973850090463058,0.0,0.0,0.0,0.0,0.013342917680605445,0.0026478990013380564,0.0,0.0,0.0,0.0,0.08823529411764706,7.0,1.0,1
262,2014-04-14,AS14.05,0.37333333333333335,0.6,0.10379464285714285,0.25915875169606517,0.30191256830601093,0.0,0.0,0.0,0.21052631578947367,0.14838709677419354,0.0,0.075,0.043859649122807015,0.0,0.7058823529411765,0.7692307692307692,0.7692307692307692,0.8461538461538463,0.3862158647594279,0.125,0.24267699990808173,0.17328145162579803,0.330474750493029,0.11162637324528245,0.0,0.0,0.0,0.055357456751578,0.059057942909515375,0.0,0.09465139300002662,0.04241231759050642,0.0,0.7058823529411765,7.0,1.0,1
720,2014-04-06,AS14.14,0.24000000000000005,0.6222222222222222,0.12276785714285712,0.027137042062415198,0.0,0.0,0.0,0.0,0.09649122807017545,0.03870967741935484,0.0,0.0,0.0,0.0,0.0,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.10793237971391419,0.0,0.045316647267935925,0.1436862431902137,0.05424893566752507,0.0,0.0,0.0,0.0015257037523780505,0.01902330092654994,0.007872401908602972,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
259,2014-04-11,AS14.05,0.725,0.5944444444444444,0.08928571428571429,0.24423337856173677,0.3265027322404372,0.0,0.0,0.0,0.2719298245614035,0.00967741935483871,0.0,0.05,0.0,0.0,0.0,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.328998699609883,0.0,0.23941107285735352,0.2086974814067002,0.35017779515347736,0.17626090628956853,0.0,0.0,0.015492176303202074,0.0457114625856423,0.009386612036010213,0.0,0.041213244815125866,0.002579210382530435,0.0,0.0,7.0,1.0,1
258,2014-04-10,AS14.05,0.73,0.5277777777777778,0.07589285714285714,0.2225237449118046,0.3333333333333333,0.0,0.0,0.0,0.2719298245614035,0.004838709677419355,0.0,0.0375,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.34590377113133947,0.0,0.23072496491642222,0.13025447473486176,0.28043853100431243,0.178517950421762,0.0,0.0,0.0,0.05320272333877252,0.011067416018967779,0.0,0.021825966362758454,0.0023194475992854026,0.0,0.0,7.0,1.0,1
256,2014-04-08,AS14.05,0.56,0.5277777777777778,0.06026785714285714,0.30257801899592945,0.3224043715846995,0.0,0.0,0.0,0.2456140350877193,0.0,0.0,0.0125,0.11403508771929824,0.0,0.019607843137254898,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.3563068920676203,0.0,0.20990794852938888,0.07080109079027364,0.2658655174794297,0.1801207716422221,0.0,0.0,0.0,0.0413313344618786,0.0004235594032166761,0.0,0.011927933335430919,0.0395963662371308,0.0,0.019607843137254898,7.0,1.0,1
251,2014-04-03,AS14.05,0.48,0.6444444444444444,0.07812499999999999,0.2225237449118046,0.19672131147540983,0.0,0.0,0.0,0.20175438596491227,0.05161290322580645,0.0,0.125,0.017543859649122806,0.0,0.0,0.8461538461538463,0.8461538461538463,0.9230769230769231,0.2977893368010403,0.0,0.18671334432489084,0.10906470208547028,0.2582586958665898,0.18131122813933823,0.0,0.0,0.0,0.0372110247327629,0.036694640902508596,0.0,0.05423878133372703,0.010449216951420908,0.0,0.0,7.0,1.0,1
249,2014-04-01,AS14.05,0.48,0.6444444444444445,0.07366071428571429,0.2062415196743555,0.21994535519125682,0.0,0.0,0.0,0.1754385964912281,0.05806451612903226,0.0,0.13333333333333333,0.017543859649122806,0.0,0.11764705882352941,0.8461538461538463,0.8461538461538463,0.9230769230769231,0.28998699609882966,0.0,0.18786797983263157,0.08869414557664589,0.24049908173736614,0.14587865475426232,0.0,0.0,0.0,0.044356975644097366,0.029941413371153,0.0,0.05245599301019185,0.045671694630494794,0.0,0.11764705882352941,7.0,1.0,1
734,2014-04-20,AS14.14,0.425,0.5,0.05580357142857143,0.009497964721845319,0.0,0.0,0.0,0.0,0.06140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.031209362808842653,0.0,0.019239859534877203,0.07699448845028271,0.011336222484834001,0.0,0.0,0.06997335971873847,0.0,0.016741638885581216,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
735,2014-04-21,AS14.14,0.55,0.6111111111111112,0.07366071428571429,0.012211668928086838,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.5384615384615385,0.5384615384615385,0.0494148244473342,0.0,0.04746887582158768,0.09007947799371564,0.021661528677473563,0.0,0.0,0.06997335971873847,0.0,0.017436765771318263,0.0014437572658461452,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
736,2014-04-22,AS14.14,0.48500000000000004,0.5666666666666668,0.0982142857142857,0.01628222523744912,0.0,0.0,0.0,0.0,0.08771929824561403,0.004838709677419355,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.07022106631989597,0.0,0.052862889312867326,0.11464668941157478,0.024002983579016108,0.0,0.0,0.06997335971873847,0.0,0.01655509887420271,0.009058267169547654,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
248,2014-03-31,AS14.05,0.44000000000000006,0.6444444444444445,0.05580357142857143,0.23202170963364993,0.2117486338797814,0.0,0.0,0.0,0.1929824561403509,0.0,0.0,0.1,0.017543859649122806,0.0,0.11764705882352941,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.28608582574772434,0.0,0.2119363647106055,0.09034720034875227,0.19623829791949157,0.0886971805932272,0.0,0.0,0.0,0.04765915548698793,0.0,0.0,0.0492361956533139,0.05283633844724527,0.0,0.11764705882352941,7.0,1.0,1
205,2014-04-29,AS14.03,0.26,0.6666666666666666,0.018973214285714284,0.2876526458616011,0.3306010928961749,0.2625,0.0,0.0,0.25438596491228066,0.01935483870967742,0.15384615384615385,0.025,0.017543859649122806,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3849154746423928,0.0,0.24425737637618958,0.015428808411427361,0.1509373291675393,0.47415067117391213,0.32173833546367764,0.0,0.004220162880504015,0.06603807190034257,0.0005785304316355832,0.3749279642952859,0.012889031955137435,0.009389829884154242,0.0,0.0,7.0,1.0,1
799,2014-04-10,AS14.15,0.6600000000000001,0.6222222222222222,0.026785714285714284,0.036635006784260515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.9230769230769231,0.8461538461538463,0.9230769230769231,0.011703511053315995,0.125,0.002508896067863721,0.07722226643973666,0.052491322740685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,7.0,1.0,1
797,2014-04-08,AS14.15,0.64,0.4444444444444444,0.03180803571428571,0.026458616010854818,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.01950585175552666,0.04166666666666667,0.016786795508615383,0.04667837932156273,0.034812917246724,0.0,0.0,0.0,0.0,0.006185044492627886,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,7.0,1.0,1
198,2014-04-22,AS14.03,0.685,0.6444444444444444,0.052455357142857144,0.17232021709633652,0.2923497267759563,0.0,0.0,0.01054481546572935,0.16666666666666666,0.0,0.028846153846153848,0.0125,0.0,0.0,0.11764705882352941,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.30299089726918077,0.0625,0.23847087204156778,0.07301277227033601,0.07653319752877893,0.4550244419274274,0.028241025721520662,0.0,0.029693787633447686,0.021624828926234692,0.0,0.06664014364093095,0.0591171252719805,0.003421808716365135,0.0,0.11764705882352941,7.0,1.0,1
203,2014-04-27,AS14.03,0.335,0.6666666666666666,0.022321428571428572,0.18588873812754408,0.3073770491803279,0.11249999999999999,0.0,0.01054481546572935,0.30701754385964913,0.05806451612903226,0.15384615384615385,0.0375,0.0,0.0,0.17647058823529413,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.31339401820546164,0.25,0.4034968124535475,0.022056363283067745,0.12112796461636244,0.6410314260185997,0.05383358030620109,0.0,0.13681684796337693,0.07087982475998057,0.001553753006669565,0.3749279642952859,0.025858175631031065,0.007038535444382372,0.0,0.17647058823529413,7.0,1.0,1
786,2014-03-28,AS14.15,0.9600000000000002,0.6444444444444444,0.08482142857142856,0.07937584803256445,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.03508771929824561,0.0,0.47058823529411764,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.031209362808842653,0.125,0.05992677464954473,0.17442485909060343,0.24002684696247262,0.0,0.0,0.0,0.0,0.022118949135642215,0.0,0.04260347798797156,0.0,0.036241704473598584,0.0,0.47058823529411764,7.0,1.0,1
784,2014-03-26,AS14.15,0.92,0.6222222222222222,0.09933035714285714,0.054274084124830396,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.033810143042912875,0.125,0.05256377577889795,0.1942565233101824,0.13284267474418002,0.0,0.0,0.0,0.015751985380792474,0.022342491822699467,0.0,0.04260347798797156,0.0,0.0,0.0,0.17647058823529413,7.0,1.0,1
279,2014-05-01,AS14.05,0.5599999999999999,0.6444444444444445,0.0234375,0.30529172320217096,0.1489071038251366,0.0,0.0,0.0,0.1929824561403509,0.04193548387096774,0.0,0.1375,0.008771929824561403,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.2964889466840052,0.0,0.11721170213219724,0.06465512706439397,0.34140347183682335,0.07719710774677653,0.0,0.0,0.0,0.048385542000508576,0.040921363404787615,0.0,0.09070340995176354,0.006978678732142747,0.0,0.0,7.0,1.0,1
782,2014-03-24,AS14.15,0.68,0.6444444444444444,0.024553571428571428,0.006105834464043419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.016905071521456438,0.0,0.035549536332577826,0.0625355791656608,0.005825206941690815,0.0,0.0,0.0,0.015751985380792474,0.004109405207795835,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1
